,timeNumber,timePoint,geno.decomp,genotype,predicted.values,standard.errors,plantingDate,DAP
975,2,6/13/2018,Tx740/NC356,Y389,5.015218738,1.092567122,3/14/2018,91
976,2,6/13/2018,Tx740/NC356,Y390,4.872998176,1.097198342,3/14/2018,91
977,2,6/13/2018,Tx740/NC356,Y391,12.15024551,1.094332693,3/14/2018,91
978,2,6/13/2018,Tx740/NC356,Y392,7.886254733,1.094783936,3/14/2018,91
979,2,6/13/2018,Tx740/NC356,Y393,8.975293654,1.09485795,3/14/2018,91
980,2,6/13/2018,Tx740/NC356,Y394,7.0871546,1.096258414,3/14/2018,91
981,2,6/13/2018,Tx740/NC356,Y395,6.218499515,1.094273092,3/14/2018,91
982,2,6/13/2018,Tx740/NC356,Y396,6.043466231,1.092054934,3/14/2018,91
983,2,6/13/2018,Tx740/NC356,Y397,6.880928145,1.096236072,3/14/2018,91
984,2,6/13/2018,Tx740/NC356,Y398,5.757965463,1.096948215,3/14/2018,91
985,2,6/13/2018,Tx740/NC356,Y400,5.254373046,1.092714724,3/14/2018,91
986,2,6/13/2018,Tx740/NC356,Y401,2.591585894,1.093231761,3/14/2018,91
987,2,6/13/2018,Tx740/NC356,Y402,7.716548896,1.091287102,3/14/2018,91
988,2,6/13/2018,Tx740/NC356,Y403,9.017028676,1.097764337,3/14/2018,91
989,2,6/13/2018,Tx740/NC356,Y404,3.710612311,1.093542979,3/14/2018,91
990,2,6/13/2018,Tx740/NC356,Y405,4.422308968,1.09223728,3/14/2018,91
991,2,6/13/2018,Tx740/NC356,Y406,9.898423247,1.094110521,3/14/2018,91
992,2,6/13/2018,Tx740/NC356,Y407,3.844760887,1.094261611,3/14/2018,91
993,2,6/13/2018,Tx740/NC356,Y408,6.462974248,1.094506885,3/14/2018,91
994,2,6/13/2018,Tx740/NC356,Y409,6.985936702,1.091048982,3/14/2018,91
995,2,6/13/2018,Tx740/NC356,Y410,5.739094436,1.091096588,3/14/2018,91
996,2,6/13/2018,Tx740/NC356,Y411,8.722955362,1.094489094,3/14/2018,91
997,2,6/13/2018,Tx740/NC356,Y412,4.715839319,1.09773648,3/14/2018,91
998,2,6/13/2018,Tx740/NC356,Y414,8.593405317,1.093752378,3/14/2018,91
999,2,6/13/2018,Tx740/NC356,Y415,4.655814519,1.093925069,3/14/2018,91
1000,2,6/13/2018,Tx740/NC356,Y416,7.747100903,1.091340554,3/14/2018,91
1001,2,6/13/2018,Tx740/NC356,Y417,3.508088166,1.094613508,3/14/2018,91
1002,2,6/13/2018,Tx740/NC356,Y419,4.113890309,1.094495262,3/14/2018,91
1003,2,6/13/2018,Tx740/NC356,Y420,8.774425395,1.094277922,3/14/2018,91
1004,2,6/13/2018,Tx740/NC356,Y421,6.719890191,1.091978277,3/14/2018,91
1005,2,6/13/2018,Tx740/NC356,Y423,9.772677338,1.092087894,3/14/2018,91
1006,2,6/13/2018,Tx740/NC356,Y424,6.705866063,1.09376199,3/14/2018,91
1007,2,6/13/2018,Tx740/NC356,Y425,0.975351309,1.094550332,3/14/2018,91
1008,2,6/13/2018,Tx740/NC356,Y426,5.715620099,1.090481846,3/14/2018,91
1009,2,6/13/2018,Tx740/NC356,Y427,5.609510795,1.095015201,3/14/2018,91
1010,2,6/13/2018,Tx740/NC356,Y428,3.846250536,1.093861304,3/14/2018,91
1011,2,6/13/2018,Tx740/NC356,Y429,3.986361071,1.094246172,3/14/2018,91
1012,2,6/13/2018,Tx740/NC356,Y430,4.64044545,1.090347445,3/14/2018,91
1013,2,6/13/2018,Tx740/NC356,Y431,5.147927857,1.093526916,3/14/2018,91
1014,2,6/13/2018,Tx740/NC356,Y432,4.871762595,1.097807362,3/14/2018,91
1015,2,6/13/2018,Tx740/NC356,Y434,6.096106686,1.095946311,3/14/2018,91
1016,2,6/13/2018,Tx740/NC356,Y435,8.705815848,1.096296339,3/14/2018,91
1017,2,6/13/2018,Tx740/NC356,Y436,6.26805069,1.096460458,3/14/2018,91
1018,2,6/13/2018,Tx740/NC356,Y437,5.870095375,1.092266665,3/14/2018,91
1019,2,6/13/2018,Tx740/NC356,Y438,4.085726603,1.093172406,3/14/2018,91
1020,2,6/13/2018,Tx740/NC356,Y439,2.704748098,1.095122729,3/14/2018,91
1021,2,6/13/2018,Tx740/NC356,Y440,5.61643309,1.092342729,3/14/2018,91
1022,2,6/13/2018,Tx740/NC356,Y441,6.088744599,1.097924826,3/14/2018,91
1023,2,6/13/2018,Tx740/NC356,Y442,5.563491699,1.093708711,3/14/2018,91
1024,2,6/13/2018,Tx740/NC356,Y443,7.186850855,1.093419207,3/14/2018,91
1025,2,6/13/2018,Tx740/NC356,Y444,4.757272528,1.094988479,3/14/2018,91
1026,2,6/13/2018,Tx740/NC356,Y445,3.875731389,1.093015945,3/14/2018,91
1027,2,6/13/2018,Tx740/NC356,Y446,5.628685246,1.092837193,3/14/2018,91
1028,2,6/13/2018,Tx740/NC356,Y449,6.288331624,1.093325639,3/14/2018,91
1029,2,6/13/2018,Tx740/NC356,Y450,4.793579839,1.090949131,3/14/2018,91
1030,2,6/13/2018,Tx740/NC356,Y451,6.113886019,1.094021415,3/14/2018,91
1031,2,6/13/2018,Tx740/NC356,Y452,9.778923575,1.093950978,3/14/2018,91
1032,2,6/13/2018,Tx740/NC356,Y453,5.23895524,1.094243089,3/14/2018,91
1033,2,6/13/2018,Tx740/NC356,Y454,5.6311322,1.094301826,3/14/2018,91
1034,2,6/13/2018,Tx740/NC356,Y455,3.842321086,1.094331515,3/14/2018,91
1035,3,6/22/2018,Ki3/NC356,Y001,9.711899032,2.209605217,3/14/2018,100
1036,3,6/22/2018,Ki3/NC356,Y002,5.961766693,2.208193731,3/14/2018,100
1037,3,6/22/2018,Ki3/NC356,Y003,10.22050527,2.220342714,3/14/2018,100
1038,3,6/22/2018,Ki3/NC356,Y004,10.78699154,2.207236857,3/14/2018,100
1039,3,6/22/2018,Ki3/NC356,Y005,9.813288855,2.21210642,3/14/2018,100
1040,3,6/22/2018,Ki3/NC356,Y006,14.19281754,2.197518243,3/14/2018,100
1041,3,6/22/2018,Ki3/NC356,Y007,14.02403828,2.213195445,3/14/2018,100
1042,3,6/22/2018,Ki3/NC356,Y008,7.070910682,2.211026073,3/14/2018,100
1043,3,6/22/2018,Ki3/NC356,Y009,14.1251021,2.207042255,3/14/2018,100
1044,3,6/22/2018,Ki3/NC356,Y010,11.6557822,2.212428834,3/14/2018,100
1045,3,6/22/2018,Ki3/NC356,Y011,9.509094321,2.197310657,3/14/2018,100
1046,3,6/22/2018,Ki3/NC356,Y012,9.442162665,2.202068241,3/14/2018,100
1047,3,6/22/2018,Ki3/NC356,Y013,8.951613005,2.198704182,3/14/2018,100
1048,3,6/22/2018,Ki3/NC356,Y014,8.015517997,2.209674357,3/14/2018,100
1049,3,6/22/2018,Ki3/NC356,Y015,7.107688745,2.199469715,3/14/2018,100
1050,3,6/22/2018,Ki3/NC356,Y016,7.833976395,2.204523719,3/14/2018,100
1051,3,6/22/2018,Ki3/NC356,Y017,7.488724861,2.207716306,3/14/2018,100
1052,3,6/22/2018,Ki3/NC356,Y018,8.788514866,2.397792678,3/14/2018,100
1053,3,6/22/2018,Ki3/NC356,Y019,11.45042332,2.207322154,3/14/2018,100
1054,3,6/22/2018,Ki3/NC356,Y020,10.20343689,2.212992641,3/14/2018,100
1055,3,6/22/2018,Ki3/NC356,Y021,9.62548026,2.202912561,3/14/2018,100
1056,3,6/22/2018,Ki3/NC356,Y022,10.91016024,2.208003832,3/14/2018,100
1057,3,6/22/2018,Ki3/NC356,Y023,10.03931415,2.216583423,3/14/2018,100
1058,3,6/22/2018,Ki3/NC356,Y024,9.491725465,2.210640428,3/14/2018,100
1059,3,6/22/2018,Ki3/NC356,Y025,7.348712302,2.213508087,3/14/2018,100
1060,3,6/22/2018,Ki3/NC356,Y026,17.84056507,2.210633152,3/14/2018,100
1061,3,6/22/2018,Ki3/NC356,Y027,7.527196633,2.217082449,3/14/2018,100
1062,3,6/22/2018,Ki3/NC356,Y028,15.23078157,2.213359168,3/14/2018,100
1063,3,6/22/2018,Ki3/NC356,Y029,11.26982006,2.202258362,3/14/2018,100
1064,3,6/22/2018,Ki3/NC356,Y030,7.463015858,2.211438797,3/14/2018,100
1065,3,6/22/2018,Ki3/NC356,Y031,8.422378795,2.209161892,3/14/2018,100
1066,3,6/22/2018,Ki3/NC356,Y032,13.47456574,2.210552226,3/14/2018,100
1067,3,6/22/2018,Ki3/NC356,Y033,9.742544848,2.210750372,3/14/2018,100
1068,3,6/22/2018,Ki3/NC356,Y034,10.18366786,2.211596429,3/14/2018,100
1069,3,6/22/2018,Ki3/NC356,Y035,10.5419249,2.204044501,3/14/2018,100
1070,3,6/22/2018,Ki3/NC356,Y036,8.974436009,2.216206249,3/14/2018,100
1071,3,6/22/2018,Ki3/NC356,Y037,10.03059863,2.200374766,3/14/2018,100
1072,3,6/22/2018,Ki3/NC356,Y038,13.71822012,2.200014572,3/14/2018,100
1073,3,6/22/2018,Ki3/NC356,Y039,15.24803825,2.216776204,3/14/2018,100
1074,3,6/22/2018,Ki3/NC356,Y040,8.474247048,2.205746745,3/14/2018,100
1075,3,6/22/2018,Ki3/NC356,Y041,11.29673995,2.203595626,3/14/2018,100
1076,3,6/22/2018,Ki3/NC356,Y042,8.070923797,2.222103957,3/14/2018,100
1077,3,6/22/2018,Ki3/NC356,Y043,7.706315453,2.214687527,3/14/2018,100
1078,3,6/22/2018,Ki3/NC356,Y044,9.952472116,2.208453556,3/14/2018,100
1079,3,6/22/2018,Ki3/NC356,Y045,7.118180335,2.208579895,3/14/2018,100
1080,3,6/22/2018,Ki3/NC356,Y046,11.21030391,2.212379526,3/14/2018,100
1081,3,6/22/2018,Ki3/NC356,Y047,23.27500512,2.204616608,3/14/2018,100
1082,3,6/22/2018,Ki3/NC356,Y048,7.054904149,2.209195922,3/14/2018,100
1083,3,6/22/2018,Ki3/NC356,Y049,7.998797032,2.20198152,3/14/2018,100
1084,3,6/22/2018,Ki3/NC356,Y050,10.03947036,2.200616075,3/14/2018,100
1085,3,6/22/2018,Ki3/NC356,Y051,10.04429595,2.20395435,3/14/2018,100
1086,3,6/22/2018,Ki3/NC356,Y052,9.332275269,2.212791699,3/14/2018,100
1087,3,6/22/2018,Ki3/NC356,Y053,8.159752167,2.202890843,3/14/2018,100
1088,3,6/22/2018,Ki3/NC356,Y054,8.36433917,2.201563661,3/14/2018,100
1089,3,6/22/2018,Ki3/NC356,Y055,8.223278784,2.410301965,3/14/2018,100
1090,3,6/22/2018,Ki3/NC356,Y056,8.756697375,2.200622595,3/14/2018,100
1091,3,6/22/2018,Ki3/NC356,Y057,11.68877707,2.208834061,3/14/2018,100
1092,3,6/22/2018,Ki3/NC356,Y058,8.278206991,2.200845285,3/14/2018,100
1093,3,6/22/2018,Ki3/NC356,Y059,10.84320025,2.206444017,3/14/2018,100
1094,3,6/22/2018,Ki3/NC356,Y060,13.07009224,2.211336175,3/14/2018,100
1095,3,6/22/2018,Ki3/NC356,Y061,9.340900123,2.213057885,3/14/2018,100
1096,3,6/22/2018,Ki3/NC356,Y062,8.320595837,2.211059852,3/14/2018,100
1097,3,6/22/2018,Ki3/NC356,Y063,8.609541773,2.213381419,3/14/2018,100
1098,3,6/22/2018,Ki3/NC356,Y064,9.511225511,2.210829444,3/14/2018,100
1099,3,6/22/2018,Ki3/NC356,Y065,9.087015281,2.21574365,3/14/2018,100
1100,3,6/22/2018,Ki3/NC356,Y066,9.852667471,2.210014322,3/14/2018,100
1101,3,6/22/2018,Ki3/NC356,Y067,8.72569016,2.20636778,3/14/2018,100
1102,3,6/22/2018,Ki3/NC356,Y068,7.423203731,2.20711386,3/14/2018,100
1103,3,6/22/2018,Ki3/NC356,Y069,8.966291481,2.214819921,3/14/2018,100
1104,3,6/22/2018,Ki3/NC356,Y070,7.905642428,2.203127778,3/14/2018,100
1105,3,6/22/2018,Ki3/NC356,Y071,9.979795025,2.22143088,3/14/2018,100
1106,3,6/22/2018,Ki3/NC356,Y072,7.965881693,2.201263523,3/14/2018,100
1107,3,6/22/2018,Ki3/NC356,Y073,8.473261549,2.210916534,3/14/2018,100
1108,3,6/22/2018,Ki3/NC356,Y074,8.823100507,2.219737346,3/14/2018,100
1109,3,6/22/2018,Ki3/NC356,Y075,9.909004838,2.201257977,3/14/2018,100
1110,3,6/22/2018,Ki3/NC356,Y076,7.675212425,2.202970809,3/14/2018,100
1111,3,6/22/2018,Ki3/NC356,Y077,9.336758954,2.199718706,3/14/2018,100
1112,3,6/22/2018,Ki3/NC356,Y078,8.845099742,2.215165778,3/14/2018,100
1113,3,6/22/2018,Ki3/NC356,Y079,10.01544374,2.215320035,3/14/2018,100
1114,3,6/22/2018,Ki3/NC356,Y080,6.613436661,2.206414084,3/14/2018,100
1115,3,6/22/2018,Ki3/NC356,Y081,10.85345151,2.20212038,3/14/2018,100
1116,3,6/22/2018,Ki3/NC356,Y082,9.621623296,2.215477875,3/14/2018,100
1117,3,6/22/2018,Ki3/NC356,Y083,8.88357071,2.208097265,3/14/2018,100
1118,3,6/22/2018,Ki3/NC356,Y084,11.8278269,2.199690718,3/14/2018,100
1119,3,6/22/2018,Ki3/NC356,Y085,10.84307483,2.204558753,3/14/2018,100
1120,3,6/22/2018,Ki3/NC356,Y086,9.558979627,2.215547287,3/14/2018,100
1121,3,6/22/2018,Ki3/NC356,Y087,9.88150171,2.215071274,3/14/2018,100
1122,3,6/22/2018,Ki3/NC356,Y088,18.27491646,2.204650497,3/14/2018,100
1123,3,6/22/2018,Ki3/NC356,Y089,10.22136718,2.214863415,3/14/2018,100
1124,3,6/22/2018,Ki3/NC356,Y090,24.78059437,2.198056692,3/14/2018,100
1125,3,6/22/2018,Ki3/NC356,Y091,24.05483781,2.212046784,3/14/2018,100
1126,3,6/22/2018,Ki3/NC356,Y092,13.40477774,2.207179753,3/14/2018,100
1127,3,6/22/2018,Ki3/NC356,Y093,11.20213559,2.203576336,3/14/2018,100
1128,3,6/22/2018,Ki3/NC356,Y094,8.233447303,2.215441835,3/14/2018,100
1129,3,6/22/2018,Ki3/NC356,Y095,5.903321121,2.216609802,3/14/2018,100
1130,3,6/22/2018,Ki3/NC356,Y096,23.0039732,2.198474418,3/14/2018,100
1131,3,6/22/2018,Ki3/NC356,Y097,11.39132193,2.21639289,3/14/2018,100
1132,3,6/22/2018,Ki3/NC356,Y098,7.431474078,2.213573152,3/14/2018,100
1133,3,6/22/2018,Ki3/NC356,Y099,10.46060648,2.201984773,3/14/2018,100
1134,3,6/22/2018,Ki3/NC356,Y100,5.185916576,2.210222766,3/14/2018,100
1135,3,6/22/2018,Ki3/NC356,Y101,10.50608676,2.205172379,3/14/2018,100
1136,3,6/22/2018,Ki3/NC356,Y102,9.666786588,2.213046721,3/14/2018,100
1137,3,6/22/2018,Ki3/NC356,Y103,13.55994827,2.200352304,3/14/2018,100
1138,3,6/22/2018,Ki3/NC356,Y105,9.000043258,2.193388667,3/14/2018,100
1139,3,6/22/2018,Ki3/NC356,Y106,9.171240409,2.218164789,3/14/2018,100
1140,3,6/22/2018,Ki3/NC356,Y107,10.00649778,2.208967226,3/14/2018,100
1141,3,6/22/2018,Ki3/NC356,Y108,9.800486172,2.214158537,3/14/2018,100
1142,3,6/22/2018,Ki3/NC356,Y109,9.557227053,2.206127682,3/14/2018,100
1143,3,6/22/2018,Ki3/NC356,Y110,8.123065523,2.212924276,3/14/2018,100
1144,3,6/22/2018,Ki3/NC356,Y111,10.29063396,2.20560762,3/14/2018,100
1145,3,6/22/2018,Ki3/NC356,Y112,10.2194166,2.220216738,3/14/2018,100
1146,3,6/22/2018,Ki3/NC356,Y113,15.56875712,2.20869671,3/14/2018,100
1147,3,6/22/2018,Ki3/NC356,Y114,9.704810351,2.202987106,3/14/2018,100
1148,3,6/22/2018,Ki3/NC356,Y115,6.814676813,2.210839545,3/14/2018,100
1149,3,6/22/2018,Ki3/NC356,Y116,7.92500221,2.201674063,3/14/2018,100
1150,3,6/22/2018,Ki3/NC356,Y117,14.61241897,2.210846664,3/14/2018,100
1151,3,6/22/2018,Ki3/NC356,Y118,10.45211073,2.213173108,3/14/2018,100
1152,3,6/22/2018,Ki3/NC356,Y119,6.893292554,2.2155622,3/14/2018,100
1153,3,6/22/2018,Ki3/NC356,Y120,9.146508364,2.216790717,3/14/2018,100
1154,3,6/22/2018,Ki3/NC356,Y121,9.519554701,2.211458019,3/14/2018,100
1155,3,6/22/2018,Ki3/NC356,Y122,9.287194471,2.209041611,3/14/2018,100
1156,3,6/22/2018,Ki3/NC356,Y123,13.90132105,2.205642389,3/14/2018,100
1157,3,6/22/2018,Ki3/NC356,Y124,8.720983893,2.206695035,3/14/2018,100
1158,3,6/22/2018,Ki3/NC356,Y125,10.26908111,2.208266073,3/14/2018,100
1159,3,6/22/2018,Ki3/NC356,Y126,8.443087651,2.206533336,3/14/2018,100
1160,3,6/22/2018,Ki3/NC356,Y127,9.389111389,2.214612438,3/14/2018,100
1161,3,6/22/2018,Ki3/NC356,Y128,7.764682471,2.21998318,3/14/2018,100
1162,3,6/22/2018,Ki3/NC356,Y129,8.461789459,2.201305342,3/14/2018,100
1163,3,6/22/2018,Ki3/NC356,Y130,8.216879605,2.215123189,3/14/2018,100
1164,3,6/22/2018,Ki3/NC356,Y131,7.573802917,2.194852174,3/14/2018,100
1165,3,6/22/2018,Ki3/NC356,Y132,16.22937031,2.19154884,3/14/2018,100
1166,3,6/22/2018,Ki3/NC356,Y133,6.411873331,2.216083183,3/14/2018,100
1167,3,6/22/2018,Ki3/NC356,Y134,5.727136066,2.216390928,3/14/2018,100
1168,3,6/22/2018,Ki3/NC356,Y135,9.241837206,2.217025074,3/14/2018,100
1169,3,6/22/2018,Ki3/NC356,Y136,6.800326621,2.211948797,3/14/2018,100
1170,3,6/22/2018,Ki3/NC356,Y137,9.78939087,2.210265424,3/14/2018,100
1171,3,6/22/2018,Ki3/NC356,Y138,12.44352294,2.209906795,3/14/2018,100
1172,3,6/22/2018,Ki3/NC356,Y139,7.249749473,2.213240249,3/14/2018,100
1173,3,6/22/2018,Ki3/NC356,Y140,12.97831289,2.208925161,3/14/2018,100
1174,3,6/22/2018,Ki3/NC356,Y141,9.052625468,2.218019944,3/14/2018,100
1175,3,6/22/2018,Ki3/NC356,Y142,11.38805487,2.20327309,3/14/2018,100
1176,3,6/22/2018,Ki3/NC356,Y143,10.23854746,2.208421166,3/14/2018,100
1177,3,6/22/2018,Ki3/NC356,Y144,12.25547315,2.213450813,3/14/2018,100
1178,3,6/22/2018,Ki3/NC356,Y145,9.347390752,2.215736407,3/14/2018,100
1179,3,6/22/2018,Ki3/NC356,Y146,6.583423858,2.197806369,3/14/2018,100
1180,3,6/22/2018,Ki3/NC356,Y147,8.089312637,2.209523896,3/14/2018,100
1181,3,6/22/2018,Ki3/NC356,Y148,7.427989065,2.208029941,3/14/2018,100
1182,3,6/22/2018,Ki3/NC356,Y149,11.14970112,2.212627751,3/14/2018,100
1183,3,6/22/2018,Ki3/NC356,Y150,9.408044212,2.204280333,3/14/2018,100
1184,3,6/22/2018,Ki3/NC356,Y151,8.185301339,2.205630971,3/14/2018,100
1185,3,6/22/2018,Ki3/NC356,Y152,7.263803615,2.215412584,3/14/2018,100
1186,3,6/22/2018,Ki3/NC356,Y153,12.17321161,2.210941536,3/14/2018,100
1187,3,6/22/2018,Ki3/NC356,Y154,10.85099668,2.219596974,3/14/2018,100
1188,3,6/22/2018,Ki3/NC356,Y155,11.35559202,2.213637284,3/14/2018,100
1189,3,6/22/2018,Ki3/NC356,Y156,9.181674679,2.202692268,3/14/2018,100
1190,3,6/22/2018,Ki3/NC356,Y157,10.49203471,2.212634005,3/14/2018,100
1191,3,6/22/2018,Ki3/NC356,Y158,6.14673201,2.200037605,3/14/2018,100
1192,3,6/22/2018,Ki3/NC356,Y159,10.60620022,2.205231913,3/14/2018,100
1193,3,6/22/2018,Ki3/NC356,Y160,10.63875954,2.210020332,3/14/2018,100
1194,3,6/22/2018,Ki3/NC356,Y161,10.65008956,2.211646479,3/14/2018,100
1195,3,6/22/2018,Ki3/NC356,Y162,7.819358172,2.213947163,3/14/2018,100
1196,3,6/22/2018,Ki3/NC356,Y163,12.28123318,2.209484097,3/14/2018,100
1197,3,6/22/2018,Ki3/NC356,Y164,8.784540497,2.215788246,3/14/2018,100
1198,3,6/22/2018,Ki3/NC356,Y165,7.698221223,2.213865458,3/14/2018,100
1199,3,6/22/2018,Ki3/NC356,Y166,6.373892567,2.206957678,3/14/2018,100
1200,3,6/22/2018,Ki3/NC356,Y167,15.10752776,2.208671804,3/14/2018,100
1201,3,6/22/2018,Ki3/NC356,Y456,5.374137571,2.399101037,3/14/2018,100
1202,3,6/22/2018,Ki3/NC356,Y457,7.989717177,2.215689653,3/14/2018,100
1203,3,6/22/2018,Ki3/NC356,Y458,13.16668658,2.210753745,3/14/2018,100
1204,3,6/22/2018,Ki3/NC356,Y459,6.788095131,2.199188226,3/14/2018,100
1205,3,6/22/2018,Ki3/NC356,Y460,8.733274388,2.212545756,3/14/2018,100
1206,3,6/22/2018,Ki3/NC356,Y461,13.23846063,2.207237928,3/14/2018,100
1207,3,6/22/2018,Ki3/NC356,Y462,8.706228637,2.212335383,3/14/2018,100
1208,3,6/22/2018,Ki3/NC356,Y463,6.880654663,2.20438701,3/14/2018,100
1209,3,6/22/2018,Ki3/NC356,Y464,13.04755094,2.2150069,3/14/2018,100
1210,3,6/22/2018,Ki3/NC356,Y465,12.38612976,2.214536747,3/14/2018,100
1211,3,6/22/2018,Ki3/NC356,Y466,9.394735726,2.212657784,3/14/2018,100
1212,3,6/22/2018,Ki3/NC356,Y467,10.88778168,2.221247757,3/14/2018,100
1213,3,6/22/2018,Ki3/NC356,Y468,7.341246151,2.207897063,3/14/2018,100
1214,3,6/22/2018,Ki3/NC356,Y469,12.01484516,2.203289917,3/14/2018,100
1215,3,6/22/2018,Ki3/NC356,Y470,5.840806529,2.203362741,3/14/2018,100
1216,3,6/22/2018,Ki3/NC356,Y471,7.327397863,2.210815301,3/14/2018,100
1217,3,6/22/2018,Ki3/NC356,Y472,10.16304359,2.209107528,3/14/2018,100
1218,3,6/22/2018,Ki3/NC356,Y473,10.50320006,2.208984132,3/14/2018,100
1219,3,6/22/2018,Ki3/NC356,Y474,7.166018271,2.211779883,3/14/2018,100
1220,3,6/22/2018,Ki3/NC356,Y475,10.59689726,2.209882969,3/14/2018,100
1221,3,6/22/2018,Ki3/NC356,Y476,9.36159097,2.204544207,3/14/2018,100
1222,3,6/22/2018,Ki3/NC356,Y477,8.595467928,2.20355341,3/14/2018,100
1223,3,6/22/2018,Ki3/NC356,Y478,7.336283422,2.201916722,3/14/2018,100
1224,3,6/22/2018,Ki3/NC356,Y479,8.462499814,2.208642508,3/14/2018,100
1225,3,6/22/2018,Ki3/NC356,Y480,7.169734681,2.21142928,3/14/2018,100
1226,3,6/22/2018,Ki3/NC356,Y481,8.155864194,2.209199836,3/14/2018,100
1227,3,6/22/2018,Ki3/NC356,Y482,8.813531594,2.211369973,3/14/2018,100
1228,3,6/22/2018,Ki3/NC356,Y483,9.762135345,2.208727321,3/14/2018,100
1229,3,6/22/2018,Ki3/NC356,Y484,10.47867707,2.207564036,3/14/2018,100
1230,3,6/22/2018,Ki3/NC356,Y485,11.08981835,2.207862029,3/14/2018,100
1231,3,6/22/2018,Ki3/NC356,Y486,9.842105838,2.219436782,3/14/2018,100
1232,3,6/22/2018,Ki3/NC356,Y487,7.587353321,2.203036392,3/14/2018,100
1233,3,6/22/2018,Ki3/NC356,Y488,11.62693509,2.20672297,3/14/2018,100
1234,3,6/22/2018,Ki3/NC356,Y489,8.647168485,2.209359501,3/14/2018,100
1235,3,6/22/2018,Ki3/NC356,Y490,10.70439733,2.208318986,3/14/2018,100
1236,3,6/22/2018,Ki3/NC356,Y491,9.158511329,2.199386002,3/14/2018,100
1237,3,6/22/2018,Ki3/NC356,Y492,6.612335959,2.212262215,3/14/2018,100
1238,3,6/22/2018,Ki3/NC356,Y493,12.374234,2.209409066,3/14/2018,100
1239,3,6/22/2018,Ki3/NC356,Y494,8.751551257,2.210131767,3/14/2018,100
1240,3,6/22/2018,Ki3/NC356,Y495,10.65542264,2.209639699,3/14/2018,100
1241,3,6/22/2018,Ki3/NC356,Y496,8.892224064,2.209189885,3/14/2018,100
1242,3,6/22/2018,Ki3/NC356,Y497,9.56557714,2.204991677,3/14/2018,100
1243,3,6/22/2018,Ki3/NC356,Y498,9.232506332,2.210532448,3/14/2018,100
1244,3,6/22/2018,Ki3/NC356,Y499,9.311312659,2.208525716,3/14/2018,100
1245,3,6/22/2018,Ki3/NC356,Y500,9.001316177,2.206415663,3/14/2018,100
1246,3,6/22/2018,Ki3/NC356,Y501,6.850155672,2.208664705,3/14/2018,100
1247,3,6/22/2018,Ki3/NC356,Y502,7.980270688,2.224772411,3/14/2018,100
1248,3,6/22/2018,Ki3/NC356,Y503,10.97818897,2.213250461,3/14/2018,100
1249,3,6/22/2018,Ki3/NC356,Y504,9.850787073,2.207809079,3/14/2018,100
1250,3,6/22/2018,Ki3/NC356,Y505,9.666807622,2.20527108,3/14/2018,100
1251,3,6/22/2018,Ki3/NC356,Y506,10.05477035,2.208659964,3/14/2018,100
1252,3,6/22/2018,Ki3/NC356,Y507,9.659373945,2.214983998,3/14/2018,100
1253,3,6/22/2018,Ki3/NC356,Y508,8.51186173,2.205867855,3/14/2018,100
1254,3,6/22/2018,Ki3/NC356,Y509,10.99365518,2.209669981,3/14/2018,100
1255,3,6/22/2018,Ki3/NC356,Y510,7.38105209,2.216225186,3/14/2018,100
1256,3,6/22/2018,Ki3/NC356,Y511,15.94889697,2.210865283,3/14/2018,100
1257,3,6/22/2018,Ki3/NC356,Y512,12.65993915,2.2146308,3/14/2018,100
1258,3,6/22/2018,Ki3/NC356,Y513,8.195520742,2.205314622,3/14/2018,100
1259,3,6/22/2018,Ki3/NC356,Y514,7.49972296,2.219023747,3/14/2018,100
1260,3,6/22/2018,Ki3/NC356,Y515,12.07838767,2.202798443,3/14/2018,100
1261,3,6/22/2018,Ki3/NC356,Y516,7.60991714,2.218070245,3/14/2018,100
1262,3,6/22/2018,Ki3/NC356,Y517,7.431539449,2.210015366,3/14/2018,100
1263,3,6/22/2018,Ki3/NC356,Y518,9.101088883,2.208159472,3/14/2018,100
1264,3,6/22/2018,Ki3/NC356,Y519,15.34124292,2.209669194,3/14/2018,100
1265,3,6/22/2018,Ki3/NC356,Y520,10.24342769,2.208908328,3/14/2018,100
1266,3,6/22/2018,Ki3/NC356,Y521,9.471411009,2.212735385,3/14/2018,100
1267,3,6/22/2018,Ki3/NC356,Y522,6.605498472,2.208649234,3/14/2018,100
1268,3,6/22/2018,Ki3/NC356,Y523,10.15255471,2.209391791,3/14/2018,100
1269,3,6/22/2018,Ki3/NC356,Y524,10.45253174,2.209262705,3/14/2018,100
1270,3,6/22/2018,Ki3/NC356,Y525,7.073294423,2.200983058,3/14/2018,100
1271,3,6/22/2018,Ki3/NC356,Y526,9.673397694,2.204137661,3/14/2018,100
1272,3,6/22/2018,Ki3/NC356,Y527,10.71221816,2.211257441,3/14/2018,100
1273,3,6/22/2018,LH82/LAMA,Y168,11.64891541,2.352419082,3/14/2018,100
1274,3,6/22/2018,LH82/LAMA,Y169,7.741706235,2.17919021,3/14/2018,100
1275,3,6/22/2018,LH82/LAMA,Y170,6.754075827,2.171758431,3/14/2018,100
1276,3,6/22/2018,LH82/LAMA,Y171,11.33108546,2.171189134,3/14/2018,100
1277,3,6/22/2018,LH82/LAMA,Y172,7.535601464,2.182532584,3/14/2018,100
